timestamp_open,timestamp_close,low,high,open,close,volume,volume_quote,trades,taker_buy_volume,taker_buy_quote,adx,rsi,macd,macd_signal,bb_upper,bb_middle,bb_lower,atr_prev,atr_last,ema_short,ema_long
1710417600000,1710418499999,72871.7,73115.5,72939.4,72993.6,2990.13,2.183365215385E8,45427,1715.207,1.252457740421E8,53.34245435025645,46.503062768641826,-112.75958042051934,-63.429192021889094,73709.51458592404,73235.90000000001,72762.28541407597,241.5851544601972,241.74335771304024,73027.35216039608,73186.73745276681
1710418500000,1710419399999,72372.0,72999.4,72993.6,72820.1,6740.231,4.8992487549052E8,100463,2948.012,2.143151756916E8,24.112241913158414,40.412710273163675,-152.33985128886707,-111.42266128020957,73711.77928571378,73208.90000000001,72706.02071428623,254.83726890976612,281.44889255906855,72986.58628256223,73190.2023224348
1710419400000,1710420299999,72558.2,72833.3,72820.0,72742.9,4606.454,3.349894440642E8,69454,2302.443,1.674480702885E8,62.0419438704689,33.81077394727265,-189.94367239695566,-154.8039165345795,73708.2691436395,73175.55,72642.83085636051,284.4126640754532,283.7474737843494,72938.4761563187,73185.12318305948
1710420300000,1710421199999,72660.6,72921.3,72742.8,72891.7,2322.636,1.690988120164E8,39757,1266.553,9.22181518908E7,73.30062910082106,43.055127073826775,-176.47822774182714,-150.78897868088464,73700.32360845519,73156.09999999999,72611.87639154479,303.39618124482547,300.3464540130522,72928.9317281642,73154.92450204807
1710421200000,1710422099999,72549.0,72967.5,72891.8,72600.0,3259.357,2.371172775972E8,51079,1501.494,1.09234694801E8,45.24012125455215,31.29723643654397,-201.24553158644994,-169.23008935712448,73703.97549256071,73117.87999999999,72531.78450743927,276.76173252817114,286.8858944904446,72863.33457942212,73122.28261379224
1710422100000,1710422999999,72366.8,72746.8,72600.0,72585.6,4904.091,3.557760648331E8,73816,2533.781,1.838467217863E8,70.78086745751625,36.135337270229904,-196.83087573769444,-156.99691767697374,73657.95900302165,73068.215,72478.47099697834,315.77090577711414,320.358698221606,72807.38539347122,73064.53299134105
1710423000000,1710423899999,71820.0,72699.9,72585.6,72193.7,15746.85,1.1368981426452E9,207269,7653.052,5.525254375608E8,76.0170464660335,29.901034115895683,-217.5148332441022,-148.90625583187597,73681.26739746713,73005.6,72329.93260253288,281.3905912469188,324.1412633007103,72684.19073635426,72979.55729679373
1710423900000,1710424799999,71511.0,72300.0,72193.7,71951.3,18831.225,1.35259128203424E9,242881,9611.895,6.904786666063E8,55.062086756951324,27.087487213025597,-272.163272193211,-180.20015183159288,73727.3859695627,72933.935,72140.48403043729,326.2582429552708,359.31122560132286,72537.76310034795,72910.12313746149
1710424800000,1710425699999,71756.6,72265.5,71951.2,72051.8,7731.596,5.571281835488E8,121894,3901.228,2.811349902653E8,84.98743378940803,27.37749217448973,-282.9727455285756,-183.521536828286,73691.61929565921,72859.92000000001,72028.22070434081,369.4570466124386,379.417257568693,72440.17999723862,72829.07557791364
1710425700000,1710426599999,72032.0,72626.7,72051.7,72265.8,8609.757,6.2294001724528E8,121382,4974.591,3.5992358871638E8,57.3079630973674,36.68139561191193,-294.6010819198418,-216.9016354306876,73614.70534128699,72798.42000000001,71982.13465871304,371.0591082658728,387.0334576754533,72405.55696551866,72798.6678486619
1710426600000,1710427499999,71736.2,72327.1,72265.7,71869.5,7238.176,5.2062631051966E8,102615,3337.517,2.400469069461E8,52.89355127146749,26.04431348046657,-349.61344200723397,-272.05473349371056,73591.90377607096,72723.87000000001,71855.83622392906,387.4725349371399,402.0030681559156,72298.99385888569,72758.84137894974
1710427500000,1710428399999,71250.0,71950.0,71869.6,71772.0,13817.19,9.8857011894633E8,165494,6744.812,4.826576787176E8,47.426591952318326,26.460821873294975,-358.3074966232962,-271.5786338409697,73548.079602068,72642.9,71737.72039793199,398.8354393394622,420.3471936723577,72193.19342150498,72667.77370313594
1710428400000,1710429299999,71647.5,72150.0,71771.9,71994.5,6711.627,4.82813833072E8,89807,3733.965,2.686473236948E8,31.28453235188578,35.49854139018227,-349.38804263123893,-278.9507755696087,73498.82437075813,72584.53,71670.23562924187,412.004725700312,418.46867386457546,72153.26916709068,72609.60018867989
1710429300000,1710430199999,70810.0,72057.3,71994.6,70906.9,15163.883,1.08072795478338E9,177027,6308.339,4.495412452546E8,19.154391982272806,22.173431786088628,-449.4898822045652,-332.73264664152254,73576.22784958553,72464.42,71352.61215041447,428.72426419111287,487.19395960603333,71904.44112506852,72503.4165089394
1710430200000,1710431099999,70563.0,71258.0,70906.9,71126.9,18219.088,1.29240191085306E9,215093,9067.758,6.434465027571E8,77.27080176761652,25.806305643543183,-485.7089701800869,-358.48609436115765,73574.129811203,72364.09999999999,71154.07018879698,476.35816004083864,491.97543432363585,71748.8231900367,72396.5444990658
1710431100000,1710431999999,70816.3,71355.0,71126.9,70904.5,8916.428,6.3434103595514E8,128311,4495.54,3.1987716227024E8,44.191248844880995,27.108785438580114,-513.4730518738652,-371.43671345361196,73581.86238819333,72257.44999999998,70933.03761180663,515.5444744777425,517.1984405864752,71579.54963287087,72267.72988567692
1710432000000,1710432899999,70250.0,71214.8,70904.5,70569.7,12988.141,9.1952462936243E8,168278,5848.299,4.14334668813E8,7.439211372916136,23.43563723404438,-573.7088487966976,-416.0126872145583,73638.65198645162,72147.54999999999,70656.44801354836,502.03459372751234,535.0892656041186,71377.67309581625,72146.12762864698
1710432900000,1710433799999,70224.0,70777.8,70569.7,70373.0,11121.537,7.842121397566E8,142125,5602.691,3.9509422424E8,69.17311567077263,24.1044262602733,-598.8449324291869,-421.9676486882227,73650.32949752022,72019.095,70387.86050247979,547.6970555468343,548.1329801506319,71176.044855464,71983.7560365458
1710433800000,1710434699999,69900.0,71020.0,70373.1,70827.3,17869.358,1.25990036063382E9,214468,8694.689,6.1341437153502E8,76.13180711441142,32.21046745907644,-616.957094008103,-480.5995724807219,73584.46603352355,71919.01,70253.55396647644,558.4669771310419,598.5764787645388,71106.74076907281,71917.99432606387
1710434700000,1710435599999,70827.8,71538.2,70827.8,71412.0,12791.535,9.1201307487039E8,159271,6765.233,4.8232938798289E8,60.11332137226895,41.1945517018192,-540.9203962047468,-469.21493759733323,73453.101725593,71842.64,70232.178274407,573.2668108944604,583.0977529734274,71167.26129236053,71856.74479479647
1710435600000,1710436499999,71100.0,71548.0,71412.0,71308.1,5380.208,3.835664083088E8,83896,2723.815,1.942055726631E8,50.9598248990965,39.37170615222388,-489.7607337118825,-460.54596824013737,73293.74204981547,71758.36500000002,70222.98795018457,592.036111514905,581.747817835269,71195.13949615463,71803.15211065352
1710436500000,1710437399999,70758.6,71352.6,71308.0,70858.9,6460.901,4.587156508555E8,86068,2703.595,1.919537873817E8,32.32352103450346,39.0606629685873,-456.76574255665764,-423.80308499370096,73162.06092088063,71660.30500000001,70158.54907911939,594.9201356858674,594.8544117083054,71127.07617645837,71696.7300739889
1710437400000,1710438299999,70773.5,71255.0,70858.9,70964.6,4854.846,3.446994621225E8,74934,2632.529,1.869246537661E8,30.40506368759917,38.12125327025618,-466.2109766753856,-455.54672621492034,73015.70507629048,71571.39,70127.07492370952,592.6747067306469,584.7336562498864,71095.10803282405,71666.07740426455
1710438300000,1710439199999,70770.0,71218.5,70964.6,71097.2,2921.827,2.074451548242E8,52635,1609.207,1.142545334682E8,68.9537410495354,38.5587184019325,-426.04484289340326,-434.5606883563578,72804.60538758367,71481.66500000001,70158.72461241635,581.4876207795603,571.9885050095918,71095.18460248374,71608.64701779529
1710439200000,1710440099999,70566.0,71101.8,71097.1,70685.7,4434.75,3.1395784495276E8,67821,1918.794,1.358496834459E8,75.53176327190951,40.022473530726565,-447.616821564603,-451.8974410443889,72646.94296032928,71385.95,70124.95703967071,549.6112459943489,548.624728423324,71013.62134551321,71555.2068467571
1710440100000,1710440999999,70370.0,70816.8,70685.7,70679.5,5123.95,3.6154335154054E8,85781,2599.46,1.83454519037E8,11.035794494833935,32.282181725949144,-455.2334100350854,-459.79401447761387,72459.29951263407,71290.64499999999,70121.99048736591,563.1926847128549,554.8789215190795,70946.96088585912,71497.66760852165
1710441000000,1710441899999,70382.9,70740.2,70679.4,70518.6,3056.314,2.155809077456E8,55328,1544.491,1.089416134937E8,82.00225433198668,33.911929938170104,-442.09640062278777,-433.1124738710728,72344.34452638777,71206.89,70069.43547361223,615.0325063701459,596.6230416294212,70860.76433711304,71401.68657594375
1710441900000,1710442799999,69338.8,70543.7,70518.6,70154.0,26825.204,1.87517525373706E9,309187,12263.331,8.573491280142E8,79.34111377839658,31.047889868515668,-464.17754439855344,-429.02829041515866,72288.51385931535,71117.025,69945.53614068464,541.3777133107802,588.7721623600102,70719.17814700725,71298.82777193007
1710442800000,1710443699999,69756.5,70520.8,70153.0,70088.0,11814.763,8.2868603513614E8,162355,6033.016,4.2324405916804E8,23.713224272889473,28.456433198239708,-507.5406473910407,-464.5782099597944,72189.66319965184,71018.83499999999,69848.00680034814,586.514050728479,599.2130471050162,70593.3922380107,71229.25484831585
